19075,31317.548837975617
19076,16361.039826893984
19077,20773.29339344637
19078,16115.888416269196
19079,18674.225050406978
19080,13039.019769073806
19081,23961.48623736063
19082,11267.997600737868
19083,22510.861448591408
19084,39878.99501044189
19085,10964.347293313942
19086,15997.414042016277
19087,20857.17247014305
19088,11073.751457700575
19089,15018.982596677011
19090,10644.177763149817
19091,12011.998222314502
19092,20696.865632277266
19093,16830.68278797327
19094,17732.991342667865
19095,30162.268040359097
19096,20714.79367376366
19097,10349.219022779795
19098,10467.086078769225
19099,20446.50744575216
19100,13887.093804415297
19101,24130.816000619277
19102,17782.474379271433
19103,23628.96313473611
19104,10522.723071655459
19105,15282.099290586813
19106,10339.5112526629
19107,11170.452654923836
19108,15253.472689115823
19109,18742.645156581948
19110,20959.757876365893
19111,13844.97980394135
19112,20473.435804286415
19113,13264.40310344299
19114,24346.152766757587
19115,11421.491547151307
19116,18046.93794273532
19117,16114.841178900018
19118,11272.512483308798
19119,11866.820409285869
19120,20987.548693128418
19121,30699.170573611766
19122,19057.764981794677
19123,16624.78398216144
19124,9878.583729290302
19125,10733.037930473496
19126,9734.238402570545
19127,18011.945897299876
19128,21284.986479681447
19129,16243.395350471932
19130,9975.457990943689
19131,13768.023018101096
19132,23965.883191922174
19133,21871.319230004476
19134,10646.188887587377
19135,14887.621410818887
19136,16360.233869358086
19137,14286.770572877125
19138,20069.417845566946
19139,22667.86933519434
19140,36681.37999934506
19141,10807.387501924957
19142,13886.923840471234
19143,17103.132255074685
19144,11298.37183441993
19145,22899.634190619927
19146,12861.284039300223
19147,13997.246143532062
19148,24251.693870250823
19149,10927.736136235857
19150,26052.814360820117
19151,10642.736880008644
19152,17336.661357962705
19153,16072.912070563003
19154,26738.612646507314
19155,21763.387827243772
19156,40550.87227644379
19157,25102.00932857069
19158,21196.08234529661
19159,15692.332704732105
19160,10151.329488931222
19161,12958.690904559768
19162,15078.874354732523
19163,10438.21961950697
19164,11501.593452660343
19165,13617.088839310072
19166,15926.940395686512
19167,10971.215328520037
19168,25979.780787467967
19169,26475.423454860153
19170,10829.535221324957
19171,11177.88167680923
19172,10753.214255650188
19173,16839.960189124096
19174,15173.564373699917
19175,37168.51200604863
19176,26273.47170474353
19177,10139.075033242736
19178,24146.559562740455
19179,10738.633560327391
19180,10167.215411738716
19181,19444.186014816623
19182,15533.475277755733
19183,13419.942114141542
19184,13742.244591937435
19185,10255.729321210965
19186,12103.002727020415
19187,16469.799852169934
19188,21387.378755238824
19189,14932.30326555843
19190,24537.441533211786
19191,17022.447905173525
19192,16207.799011315878
19193,13095.379771845068
19194,16369.325890171822
19195,15085.614088416934
19196,11397.276266709134
19197,10137.33257230378
19198,10638.330162506387
19199,25876.87514114523
19200,10655.39767711021
19201,16166.413891587254
19202,22042.84603976729
19203,11004.205612257265
19204,21771.93648224815
19205,25855.613788895025
19206,16198.647982566154
19207,12883.513324352247
19208,27247.816180379836
19209,33518.805835662926
19210,14410.913424848937
19211,24612.897993459206
19212,13753.087452205413
19213,11503.88772295497
19214,17928.99025787943
19215,15908.97039651221
19216,8813.101807963623
19217,24037.989003017392
19218,12159.11180000272
19219,16761.169509950476
19220,13980.22872567258
19221,35284.10704582004
19222,10346.561247180438
19223,21758.37728932046
19224,20179.979800421872
19225,11256.964528418855
19226,10594.890896109087
19227,10673.307632743716
19228,12931.525892495167
19229,10562.642991218107
19230,23250.672737153247
19231,27327.06512293436
19232,11691.340089674515
19233,11004.256599809418
19234,14375.565411147692
19235,12682.371040548625
19236,30936.361951478335
19237,18133.699823702
19238,16483.88280045301
