19075,28564.00000000002
19076,20915.999999999996
19077,23606.99999999998
19078,7353.999999999997
19079,7353.999999999997
19080,14276.999999999996
19081,20915.999999999996
19082,6162.0
19083,20915.999999999996
19084,40266.00000000002
19085,14276.999999999996
19086,7353.999999999997
19087,17033.0
19088,10559.999999999993
19089,11452.0
19090,8567.000000000002
19091,13054.00000000001
19092,17563.99999999999
19093,12040.000000000007
19094,17443.999999999993
19095,37585.0
19096,40266.00000000002
19097,7353.999999999997
19098,21544.99999999999
19099,7353.999999999997
19100,17966.999999999985
19101,30561.000000000025
19102,39321.99999999999
19103,9367.999999999993
19104,21544.99999999999
19105,7353.999999999997
19106,8585.000000000002
19107,8567.000000000002
19108,7353.999999999997
19109,22188.0
19110,6281.999999999995
19111,9019.000000000005
19112,8770.000000000002
19113,7353.999999999997
19114,7353.999999999997
19115,16218.999999999995
19116,6281.999999999995
19117,7353.999999999997
19118,7353.999999999997
19119,14614.999999999996
19120,22188.0
19121,44625.000000000015
19122,13300.000000000011
19123,11746.999999999995
19124,5805.999999999996
19125,14614.999999999996
19126,10559.999999999993
19127,40266.00000000002
19128,19223.000000000004
19129,11810.000000000004
19130,21544.99999999999
19131,23142.000000000015
19132,22167.99999999999
19133,17033.0
19134,21544.99999999999
19135,10559.999999999993
19136,7737.000000000004
19137,17966.999999999985
19138,13300.000000000011
19139,17033.0
19140,54773.999999999956
19141,13064.000000000007
19142,6162.0
19143,13449.999999999996
19144,14614.999999999996
19145,8770.000000000002
19146,14614.999999999996
19147,23142.000000000015
19148,6162.0
19149,7027.999999999999
19150,17033.0
19151,10559.999999999993
19152,13449.999999999996
19153,56981.99999999997
19154,41430.00000000004
19155,6805.999999999999
19156,56981.99999999997
19157,22167.99999999999
19158,17341.000000000004
19159,41430.00000000004
19160,9430.000000000005
19161,5805.999999999996
19162,17431.00000000001
19163,21544.99999999999
19164,21544.99999999999
19165,5805.999999999996
19166,13449.999999999996
19167,7492.999999999995
19168,10050.99999999999
19169,31683.999999999996
19170,10559.999999999993
19171,18403.99999999999
19172,12104.000000000007
19173,41430.00000000004
19174,7427.000000000005
19175,56981.99999999997
19176,41430.00000000004
19177,21544.99999999999
19178,10050.99999999999
19179,14614.999999999996
19180,12104.000000000007
19181,17966.999999999985
19182,13524.000000000011
19183,10050.99999999999
19184,5805.999999999996
19185,12730.00000000001
19186,10982.999999999993
19187,23004.999999999996
19188,15342.999999999996
19189,11810.000000000004
19190,22167.99999999999
19191,13524.000000000011
19192,38667.00000000003
19193,12104.000000000007
19194,10050.99999999999
19195,12294.999999999996
19196,13524.000000000011
19197,18403.99999999999
19198,7027.999999999999
19199,39321.99999999999
19200,12384.000000000007
19201,7427.000000000005
19202,11306.00000000001
19203,16999.99999999999
19204,6162.0
19205,18608.99999999999
19206,13524.000000000011
19207,13524.000000000011
19208,31683.999999999996
19209,56981.99999999997
19210,25383.999999999993
19211,19223.000000000004
19212,7492.999999999995
19213,13524.000000000011
19214,7427.000000000005
19215,8222.999999999998
19216,12384.000000000007
19217,6805.999999999999
19218,35071.99999999998
19219,5545.000000000001
19220,10856.99999999999
19221,54773.999999999956
19222,7492.999999999995
19223,23004.999999999996
19224,5805.999999999996
19225,14614.999999999996
19226,12384.000000000007
19227,10856.99999999999
19228,12104.000000000007
19229,10050.99999999999
19230,21382.00000000001
19231,24032.000000000004
19232,12384.000000000007
19233,9005.000000000002
19234,13524.000000000011
19235,19072.999999999996
19236,54773.999999999956
19237,5545.000000000001
19238,34236.000000000015
19239,15481.999999999989
19240,19223.000000000004
19241,21041.000000000007
19242,23142.000000000015
19243,9005.000000000002
19244,7492.999999999995
19245,31683.999999999996
19246,15461.999999999998
19247,12141.99999999999
19248,54773.999999999956
19249,12384.000000000007
19250,9430.000000000005
19251,10050.99999999999
19252,11490.000000000007
19253,9005.000000000002
19254,11490.000000000007
19255,5545.000000000001
19256,9005.000000000002
19257,12104.000000000007
19258,12384.000000000007
19259,16999.99999999999
19260,8222.999999999998
19261,12104.000000000007
19262,7492.999999999995
