19075,31890.080467764128
19076,16584.93282910855
19077,19499.10593316509
19078,16271.271210099176
19079,16152.545103962879
19080,12251.172609791302
19081,22872.889801442838
19082,11206.135172720478
19083,22515.28996805938
19084,40111.585967267376
19085,10913.0177708946
19086,14323.824687991484
19087,19676.283745691402
19088,10791.940118901925
19089,14343.774593183241
19090,10666.892490607343
19091,11636.718369893038
19092,18849.912123786045
19093,17223.09977859855
19094,18137.400174528146
19095,29592.63544684061
19096,19259.96621054595
19097,10422.03634373713
19098,10227.703141356627
19099,20203.580506854047
19100,13877.452531181862
19101,22991.43547462546
19102,16363.328389457622
19103,19333.75729740439
19104,10366.67322723158
19105,15017.724956536242
19106,10352.848689535416
19107,11301.572253016348
19108,14862.879889723821
19109,23790.18581686358
19110,23791.72286481629
19111,13945.670062536923
19112,20263.197336866822
19113,12848.781303526135
19114,19655.27378670077
19115,11173.530605691842
19116,18781.413012131467
19117,16459.380194017624
19118,11378.429973484486
19119,11693.81169149815
19120,21359.462662934362
19121,30129.016917387868
19122,17010.933003364036
19123,15919.247251912635
19124,9558.174040893657
19125,10377.469993310906
19126,9370.520375638434
19127,16390.763365674906
19128,20374.518211611525
19129,16249.964470723276
19130,9839.270485676874
19131,13672.934891081608
19132,31189.061173134476
19133,27150.8133360004
19134,10612.932736854646
19135,14151.621091039033
19136,16264.610131550824
19137,14777.821436017992
19138,19684.79133101793
19139,21813.569615442928
19140,37156.02353078246
19141,10727.91585894135
19142,13458.91753886015
19143,17388.944183004758
19144,11203.392925193759
19145,21079.61615531372
19146,12816.522946678931
19147,14211.633944390165
19148,22146.24418544947
19149,11727.923334844774
19150,22669.6400405428
19151,10319.665377534893
19152,17178.747594911805
19153,15378.457444797443
19154,29014.45165916551
19155,21015.830592485006
19156,42979.46150511236
19157,24214.117442103896
19158,20671.44966854648
19159,15714.57832084033
19160,10047.811755212186
19161,12668.764202699855
19162,15023.14862026961
19163,10866.456233393219
19164,11246.646853352233
19165,13877.508916588347
19166,14813.678926477405
19167,10744.62483507007
19168,25937.913130412806
19169,23165.59752446396
19170,10822.684969299678
19171,11380.713881205727
19172,10541.36092582127
19173,18902.10002623556
19174,14539.144707697642
19175,37401.99214676139
19176,22957.604816541734
19177,10275.81343840144
19178,22707.67368145705
19179,10771.22195659456
19180,10171.257525511755
19181,19294.330784956037
19182,14468.910181705682
19183,14125.131539838489
19184,13734.522327087452
19185,9601.172223686244
19186,11742.709616646622
19187,19193.959046292734
19188,22880.041608018204
19189,14821.789068051114
19190,20720.376517704794
19191,16374.270271563793
19192,16898.822467471506
19193,13454.178362937831
19194,15714.782211622454
19195,14702.277168661582
19196,11601.547544704054
19197,9883.085124897076
19198,10260.310187798561
19199,31084.96077312845
19200,11647.794056057726
19201,15123.535565485847
19202,21747.50261062986
19203,10791.163500065697
19204,21057.658641424547
19205,21734.811664704117
19206,16124.309654553508
19207,12627.358149481774
19208,23623.367143065123
19209,32577.66678617753
19210,14650.967716105784
19211,22726.974970325624
19212,13844.980104669787
19213,11455.295964107014
19214,14615.053862189361
19215,14613.036703920383
19216,8725.804175028446
19217,24764.2248731001
19218,14126.8451304357
19219,15415.475047495831
19220,14596.534830689596
19221,35126.79831782938
19222,10151.15013767447
19223,19841.925277417533
19224,20662.632553547424
19225,10859.20017542719
19226,10376.565294256638
19227,10514.477979056113
19228,13966.1833680241
19229,9933.445559460077
19230,25016.682752367367
19231,22787.607156509
19232,11003.544055656444
19233,10909.970173372425
19234,14314.333987400327
19235,13338.767521208805
19236,30549.254154294755
19237,26416.73169148123
19238,15290.768002507652
19239,16349.893680621408
19240,23695.045089022155
19241,26195.83971271853
19242,12987.829646807148
19243,14321.866732695535
19244,14543.089530360276
19245,21846.958745484153
19246,11100.368047248636
19247,16754.376545881238
19248,37606.41005550106
19249,10174.717144328268
19250,18153.432027435632
19251,23170.48795917455
19252,11029.152064918173
19253,10452.27688042557
19254,13897.305339810642
19255,17551.997676025778
19256,14811.655420386134
19257,10370.687089567366
19258,10223.49104019353
19259,11994.068365933566
19260,20770.55593263365
19261,12664.322299687869
19262,13766.067944700793
19263,15240.925091432737
19264,26103.342703382372
19265,16507.663511942796
19266,13050.737239885722
19267,24704.922009783102
19268,14802.46490403117
19269,10510.845707916335
19270,20977.300555731057
19271,17238.293692138817
19272,10434.30220233375
19273,22206.479663003047
19274,10984.783329948998
19275,14818.72038522539
19276,14410.68142779396
19277,12148.550814535365
19278,15511.593239646538
19279,35423.266829306456
19280,17480.587238152628
19281,24024.205396473822
19282,8958.544066251268
19283,10704.792865651601
19284,9942.300970069353
19285,24206.741274455504
19286,11190.413952688816
19287,11027.511069119984
19288,14242.231032512738
19289,22981.119015705066
19290,15157.530584047288
19291,16882.27752432958
19292,14334.688044056495
19293,25538.14065740403
19294,11121.562394939712
19295,23667.857579087133
19296,20461.400972749718
19297,30623.233108994278
19298,22978.654306349254
19299,22763.798916885396
19300,10011.301495587164
19301,22637.29092483858
19302,23468.249229921057
19303,25049.460171182895
19304,13939.993875667493
19305,23146.443275153135
19306,18891.777872124
19307,15210.382512103322
19308,10700.647653030786
19309,16770.168418427034
19310,19149.488340958105
19311,35922.92568045589
19312,10411.690365497845
19313,10390.59495533519
19314,13372.505280381502
19315,10352.613570783227
19316,10843.893347022575
19317,16710.227947110066
19318,17559.05752554009
19319,9994.571874945617
19320,10075.27046848274
19321,23037.827691420007
19322,22684.26998358824
19323,23880.49109695434
19324,21934.59599089656
19325,16100.518762846292
19326,12502.798441200755
19327,8420.9798854252
19328,20778.106441863078
19329,30644.28993541877
19330,22407.93706310208
19331,22325.528551642485
19332,12335.041167548367
19333,13630.309761760765
19334,24732.583331061138
19335,12319.665665653794
19336,15439.561874603973
19337,35163.98001815467
19338,10037.573289761995
19339,23400.93886502758
19340,25024.716467725062
19341,10134.964050258439
19342,10317.509283616411
19343,15455.311089365525
19344,16528.17177482142
19345,11129.2928576864
19346,24162.634871870723
19347,9171.227096169068
19348,23709.615630189553
19349,25015.09426674072
19350,23931.732342241256
19351,9622.71882109519
19352,22243.147787464026
19353,17900.326760417414
19354,15788.770831481492
19355,10863.46890292336
19356,28207.109521811595
19357,24290.08472989192
19358,14889.635885909374
19359,18000.437077093644
19360,14230.56190860578
19361,28363.638641216978
19362,22584.12787294783
19363,17379.489981681258
19364,10923.14357854699
19365,14938.001973857727
19366,24905.306179317668
19367,18469.126566566447
19368,13912.815608240437
19369,20175.781263674573
19370,34034.31570099537
19371,25657.565329880475
19372,18103.147599015185
19373,48555.63147911185
19374,11348.97163375922
19375,30056.091258453867
19376,21741.591527755314
19377,11484.231254901935
19378,25732.556670756847
19379,12009.071581204802
