19075,31744.266629091813
19076,16316.55691373599
19077,21156.312590773618
19078,16028.55475307944
19079,18762.625775469423
19080,13156.299667002617
19081,23771.8083926251
19082,11203.142053985954
19083,22353.630665278193
19084,40235.414448793344
19085,10874.744746181423
19086,16138.412488580976
19087,20847.32962463511
19088,11028.6328815163
19089,15157.249847674686
19090,10638.115526640318
19091,11939.29535698703
19092,20618.548175708933
19093,16511.077592684884
19094,17724.144747953458
19095,30364.931737385145
19096,20593.311225858153
19097,10318.986162254712
19098,10424.86217605404
19099,20317.413318809304
19100,13853.401630163728
19101,23518.930001804296
19102,17807.157163328753
19103,23563.087632415918
19104,10473.023456009054
19105,15208.05403908539
19106,10273.539940297509
19107,11207.219333196615
19108,15250.267157550108
19109,18846.249630378235
19110,20767.27062435743
19111,13764.919903992028
19112,20431.761126172576
19113,13301.716095192045
19114,23997.04678601452
19115,11391.137872786945
19116,18055.100648797412
19117,16194.917913807594
19118,11322.431595430447
19119,11869.645435807619
19120,20671.001522812425
19121,30061.61622007555
19122,18925.59989051069
19123,16745.06553949965
19124,9770.767603443677
19125,10674.385254460289
19126,9627.161392623879
19127,17761.011145094282
19128,21352.68395640013
19129,16179.621745273082
19130,10064.584493486778
19131,13630.237962042174
19132,24380.79676841606
19133,22027.997896111046
19134,10649.755300356966
19135,14958.159134194677
19136,16277.495090852768
19137,14182.9743588059
19138,19948.511805520902
19139,22420.320399359007
19140,36037.45206559769
19141,10828.022278703462
19142,13710.475234666397
19143,17095.92580504156
19144,11295.429749676085
19145,23023.731244207425
19146,13251.01680285422
19147,13797.500823266702
19148,24127.772504720437
19149,10970.488228737158
19150,26200.72751706661
19151,10759.772275220072
19152,17366.15154475292
19153,16028.717990258789
19154,26558.8942175459
19155,21473.90696824722
19156,41639.64048140932
19157,25411.78712917219
19158,21178.921389159044
19159,15592.621779064126
19160,10186.085303715956
19161,12847.703187442501
19162,15038.718444137869
19163,10369.956702457916
19164,11188.893440265461
19165,13385.549410670748
19166,15913.934911183915
19167,10955.440200202722
19168,26018.20744673812
19169,26482.26939156714
19170,10909.088224244877
19171,11150.39906596337
19172,10719.124834614706
19173,16772.064934123577
19174,15002.77960757991
19175,36764.370794409595
19176,26124.962294289086
19177,10270.721006216947
19178,24109.684961565126
19179,10784.459241877723
19180,10176.285954729901
19181,18974.774841493163
19182,15420.539382022984
19183,13431.044997199973
19184,13656.939236429838
19185,10301.069025301136
19186,11823.89698432366
19187,16465.06639886575
19188,21787.81097908109
19189,14852.97728536175
19190,24424.033807714048
